filea,fileb,filec,date_corrected,time_corrected,run_time_s,num_sources,num_tracklets_prescreen
o_sources20011120031013c.csv,o_sources20011120023836c.csv,o_sources20011120020811c.csv,2023-09-18,16:02:48,0:00:00.417583,2727,147
